symbol,market
SLD,CVE
SAMART,BKK
XTAN,SWX
PLUG,SWX
1961,TYO
6590,TYO
7970,TYO
5935,TYO
6793,TYO
SEER3,BVMF
158310,KOSDAQ
6507,TYO
SEMZ,MCX
122690,KOSDAQ
9076,TYO
SFIN,OTCMKTS
S41,SGX
8366,TYO
SITHAI,BKK
LDO,JSE
FIC,TSE
SFCL,NSE
SFZN,SWX
SRNG,OTCMKTS
CFRESH,BKK
SONME,IST
SFSN,SWX
SGF,BKK
8381,TYO
8381,HKG
9110,TYO
RDSB,BMV
RDSB,SWX
4507,TYO
8184,TYO
6302,TYO
524542,BOM
6844,TYO
523023,BOM
SLOG,SWX
9601,TYO
7701,TYO
5958,TYO
7309,TYO
8809,TYO
CTY1S,HEL
USRA,BIT
USRB,BIT
SIDO,IDX
SIILI,HEL
S30,SGX
SILO,IDX
SIAF,OTCMKTS
C6L,SGX
C6L,FRA
9507,TYO
9507,TADAWUL
SLH,NYSE
ECOWLD,KLSE
IMJS,IDX
RWI,BKK
JOBS,GOOGLEINDEX_US
SJOVA,ICE
4212,TYO
4212,INDEXDB
1939,TYO
6934,TYO
5721,TYO
4633,TYO
SDIA,SWX
SKEL,ICE
SKIN,OTCBB
SKJE,CPH
7757,TYO
5917,TYO
SK6U,SGX
VATN,SWX
5738,TYO
SLY,NYSEARCA
522152,BOM
7274,TYO
6273,TYO
SAMPO,HEL
RSG,JSE
SMBR,IDX
URHN,OTCMKTS
UHRN,SWX
UHRN,BMV
SMIN,BATS
SMIN,BMV
6798,TYO
SMLE3,BVMF
SMET,SWX
KME,NYSEARCA
5713,TYO
4471,TYO
8132,TYO
9065,TYO
9069,TYO
SCHZ,NYSEARCA
SCHN,SWX
SCHP,NYSEARCA
523754,BOM
SDRED,KLSE
INTUCH,BKK
6707,TYO
7224,TYO
SOPRA,HEL
SNW,WSE
6444,TYO
6758,TYO
YSF,BIT
YSF,FRA
SOPN,VTX
590046,BOM
2943,HKG
4228,TYO
6355,TYO
4615,TYO
SLCO,OTCMKTS
SPAG,OTCMKTS
513709,BOM
T39,SGX
T39,FRA
SPIE,OTCMKTS
CARC,BCBA
SPRC,BKK
SPX,INDEXCBOE
BHIC,KLSE
8372,HKG
SMPC,BKK
9900,TYO
SCU,FRA
BIGC,BKK
SBK,JSE
3569,TYO
7243,TYO
SRCG,SWX
8830,TYO
SRICHA,BKK
SRIL,IDX
S49,SGX
SVT,NYSEMKT
9003,TYO
4536,TYO
7718,TYO
S44,SGX
SCHO,NYSEARCA
SCHO,CPH
SSMS,IDX
SSTY,OTCMKTS
KNX,FRA
SABA,OTCMKTS
3408,TYO
6339,TYO
SMI,INDEXSWX
K17,SGX
S20,SGX
2820,TYO
136490,KRX
SUSCO,BKK
9303,TYO
7269,TYO
Z59,SGX
SSV,LON
SVL,CVE
SVL,TSE
SVL,SWX
SAND,NYSEMKT
SAND,STO
7537,TYO
SV3U,SGX
6358,TYO
4214,INDEXDB
SPB,CPH
SPB,KLSE
SAWANG,BKK
5805,TYO
5929,TYO
SRN,BIT
SRN,CVE
SRN,FRA
9304,TYO
STEN,OTCMKTS
STEN,ASX
SCBLIF,BKK
SIX2,SWX
SMK,NYSEARCA
SMK,BKK
TOPP,BKK
SIAH,OTCMKTS
SXA,EPA
9632,TYO
SSL,FRA
7404,TYO
TSTE,BKK
1911,TYO
SSY,NYSEMKT
SUE,FRA
SYDB,CPH
6923,TYO
NORVE,HEL
SYQ,LON
SYQ,INDEXNYSEGIS
6357,TYO
5232,TYO
BJLAND,KLSE
8364,TYO
8355,TYO
2026,TYO
SPNO,CPH
1377,TYO
200024,SHE
SYNTEC,BKK
SDD,NYSEARCA
SDD,FRA
SZU,SWX
7231,TYO
SSBR3,BVMF
9949,TYO
TAANN,KLSE
7612,TYO
TVL,NYSE
TVL,WSE
TV-18,NSE
6337,TYO
6338,TYO
6481,TYO
8879,TYO
TELIA,STO
TELIA,SWX
T15,SGX
5217,TYO
TOHN,SWX
6624,TYO
6643,TYO
8537,TYO
TBSP,BKK
6769,TYO
AMAC,NASDAQ
TRH,NYSE
TIEN,STO
TCJ,BKK
TRNT,OTCMKTS
8625,TYO
8821,TYO
9087,TYO
9133,TYO
2676,TYO
TEKALA,KLSE
4767,TYO
DAGHL,IST
9173,TYO
9193,TYO
4319,TYO
5448,TYO
5641,TYO
TCOAT,BKK
1473,TYO
4333,TYO
4333,TADAWUL
TLKM,IDX
TINS,IDX
IRPC,BKK
TAI,NYSE
4626,TYO
4635,TYO
5123,KLSE
9686,TYO
TEM1V,HEL
5191,TYO
5727,TYO
5781,TYO
5918,TYO
TVR,FRA
7020,TADAWUL
HUY,FRA
ROBDA,ASX
TRD,TLV
AKMGY,IST
TSPOR,IST
5923,TYO
5945,TYO
5964,TYO
5994,TYO
8616,TYO
GARAN,IST
TOASO,IST
TUR,NYSEARCA
TBORG,IST
ISCTR,IST
TRNSK,IST
VRW,BIT
TSKB,IST
ALCTL,IST
PRKAB,IST
7218,TYO
THYAO,IST
8142,TYO
9701,TYO
9715,TYO
9846,TYO
6325,TYO
TRKCM,IST
TXDE,INDEXTSI
ELEK4,BVMF
TUKAS,IST
8897,TYO
TEVI,OTCMKTS
TEVA,SWX
TRCAS,IST
6382,TYO
4409,TYO
4093,TYO
9729,TYO
4025,TYO
TEBNK,IST
7597,TYO
BHQ,SGX
BHQ,FRA
TMH,NYSE
TMH,FRA
2027,TYO
1613,TYO
1613,TPE
4215,TYO
4215,INDEXDB
7221,TYO
9704,TYO
TAALA,HEL
6859,TYO
TCHONG,KLSE
TAB,CVE
TAGG,OTCMKTS
7911,TYO
8233,TYO
6768,TYO
6976,TYO
TECO2,BCBA
8346,TYO
9941,TYO
TBX,NYSEARCA
TBH,NYSE
TLN,NYSE
TBLA,IDX
4828,TYO
TUT,FRA
9401,TYO
9401,TADAWUL
VAKBN,IST
TECS,NYSEARCA
TECS,BMV
1860,TYO
6371,TYO
9602,TYO
TCMC,BKK
TCS,JSE
9500,TADAWUL
TDN,NYSEARCA
TKR,BMV
TDG,ETR
TDG,FRA
T20,SGX
O2D,SWX
9638,TYO
6762,TYO
TDC,CPH
6395,TYO
BLE,NYSEMKT
TLOG,OTCMKTS
TLO,NYSEARCA
1934,TYO
5809,TYO
6621,TYO
6921,TYO
1983,TYO
6588,TYO
9501,TYO
9501,TADAWUL
GTV,FRA
TFS,SWX
TFS,CNSX
TSPC,IDX
7862,TYO
KBANK,BKK
TFBANK,STO
TNFN,EPA
BFREN,IST
T13,SGX
7282,TYO
TGSU2,BCBA
CXS,NYSE
9533,TYO
TGCI,BKK
MOZN,SWX
3116,TYO
4970,TYO
TIW,BKK
SOLTEQ,HEL
5936,TYO
TKDV,CPH
8835,TYO
TIPCO,BKK
9506,TYO
9506,TADAWUL
TYD,NYSEARCA
TYD,FRA
4514,TYO
TEI,CVE
526654,BOM
THREL,BKK
THULE,STO
4914,TYO
TIET11,BVMF
TCC,BKK
TNPC,BKK
IFA1V,HEL
1328,TYO
TCG,SWX
TCG,CNSX
523209,BOM
6278,TYO
WDS,ASX
522229,BOM
T14,SGX
7721,TYO
1819,TYO
1835,TYO
3946,TYO
6013,TYO
6332,TYO
TOK,NYSEARCA
TKBP,SWX
TASEK,KLSE
4502,TYO
4502,SWX
KLNMA,IST
1946,TYO
1815,TYO
TDD,NYSEARCA
TUDDF,IST
6369,TYO
TKNSA,IST
6801,TYO
7981,TYO
7729,TYO
4027,TYO
8536,TYO
4186,TYO
7971,TYO
GHT,FRA
4152,HKG
TLGO,BME
TLOGIS,BKK
TLUXE,BKK
TMMA,BMV
4704,TYO
9927,TYO
TMB,BKK
9644,TYO
TMD,BKK
DNEX,KLSE
TMN,BMV
GNR,NYSEARCA
8291,TYO
NICORP,KLSE
THIP,BKK
TECZ,OTCMKTS
TECZ,NYSEARCA
TECN,SWX
TNB,NYSE
TENAGA,KLSE
TND,CURRENCY
TBG,CVE
6330,TYO
TNF,FRA
TPS1V,HEL
TNOM,HEL
TNL,BKK
4816,TYO
WUF1V,HEL
3204,TYO
TOBA,IDX
TOBII,STO
9605,TYO
6502,TYO
TOKMAN,HEL
CEMAT,CPH
TMK,LON
TNDR,CPH
4045,TYO
7203,TYO
3878,TYO
3880,TYO
1311,TYO
7913,TYO
TPBI,BKK
TPCORP,BKK
TPCH,BKK
TNY,CNSX
7732,TYO
6363,TYO
TPII,OTCMKTS
STEP,LON
PTCM,INDEXEURO
D2F,ETR
D2F,FRA
TFM,NASDAQ
NEU,CNSX
TMA,TSE
8957,TYO
CATE,STO
KBD,WSE
TKG,ASX
TKG,JSE
5975,TYO
5981,TYO
6995,TYO
7236,TYO
8833,TYO
TREIT,BKK
TRIS,OTCMKTS
RC5,SGX
9001,TYO
TROAX,STO
TRUBB,BKK
8841,TYO
DIF,BKK
TRVX,OTCMKTS
TS0U,SGX
8274,TYO
3302,TYO
TSCO,SWX
TSCO,VIE
9743,TYO
EWD,NYSEARCA
EWD,CVE
EWD,FRA
EWD,BMV
TBR,ETR
6101,TYO
6217,TYO
5105,TYO
6763,TYO
8181,TYO
9633,TYO
8339,TYO
TIE1V,HEL
RROS,STO
1969,TYO
9672,TYO
TLB,NYSE
TLB,FRA
WRT1V,HEL
THT,LON
TT&T,BKK
TTTM,OTCMKTS
TTTM,BKK
4098,TYO
8842,TYO
NS8U,SGX
STSB,MCX
TUPRS,IST
SAGCV,HEL
TULIP,NSE
SCT,NYSEARCA
SCT,CVE
8815,TYO
TUNG,OTCMKTS
4043,TYO
T19,SGX
TVO,BKK
4358,TYO
6466,TYO
TIV,CPH
SKZ,LON
TNITY,BKK
TWS,BKK
BQM,SGX
9351,TYO
6327,TYO
6342,TYO
4137,HKG
9306,TYO
WACOAL,BKK
TWPC,BKK
4684,TYO
T28,SGX
TAMN,SWX
9960,TYO
3045,TYO
2006,TYO
GOLDIS,KLSE
Z74,SGX
TPIA,IDX
TMF,NYSEARCA
8614,TYO
8365,TYO
TLT1V,HEL
SISE,IST
1945,TYO
9531,TYO
5938,TYO
4711,TYO
TYK,FRA
2875,TYO
5901,TYO
9005,TYO
2900,HKG
5445,TYO
TTG,FRA
PELE,OTCBB
5707,TYO
TCCC,OTCMKTS
TCCC,BKK
6505,TYO
9310,TYO
BGL,ASX
BGL,LON
4766,TYO
2569,HKG
HYW,ETR
HYW,FRA
QGEP3,BVMF
4732,TYO
7621,TYO
GLOW,NYSEMKT
GLOW,BKK
AZKM,MCX
RTLX,NASDAQ
4769,TYO
ARMDA,IST
2573,TYO
500239,BOM
BTOW3,BVMF
EMED,OTCBB
ATYM,OTCMKTS
IVSO,STO
KISB,OTCMKTS
KISB,MCX
6985,TYO
138930,KRX
DPB,ETR
DPB,FRA
DPB,SWX
A68U,SGX
7863,TYO
ROCA,EPA
LGC,TSE
CHIE,NYSEARCA
FOGL,LON
URA,NYSEARCA
GCC,NYSEARCA
GCC,BMV
RVR,NYSEMKT
RVR,CNSX
TXR,BCBA
NCG,CVE
MORA,ETR
ULKER,IST
6396,TYO
TGKA,MCX
TGKA,IDX
JSS,LON
UNYEC,IST
ERX,NYSEARCA
ERX,TSE
ERX,BMV
USAK,IST
9888,TYO
101060,KRX
WALA,TLV
TAL1T,TAL
ASIC,OTCMKTS
5VU,SGX
GKP,WSE
ASRE,INDEXFTSE
UP2,ETR
UP2,FRA
SAB1L,VSE
8851,TYO
UBENGG,NSE
FIND,OTCMKTS
SRYS,OTCMKTS
SVN,NYSE
SVN,FRA
8738,TYO
UNW,WSE
GIVN,NASDAQ
1597,TYO
UAC,BKK
121850,KOSDAQ
149940,KOSDAQ
9778,TYO
6312,TYO
6314,TYO
7502,TYO
CIMBT,BKK
4208,TYO
UBG,NYSEARCA
9536,TYO
4ID,FRA
4690,TYO
7864,TYO
UCC,NYSEARCA
4699,TYO
7604,TYO
7596,TYO
BZU,NYSE
SCIX,NYSEARCA
SODI,OTCMKTS
JSE,JSE
UD1U,SGX
URBI,BMV
500307,BOM
RVSN,NASDAQ
6AM,FRA
5MH,FRA
2998,HKG
5ORG,FRA
505710,BOM
AFGR,OTCMKTS
9358,TYO
8123,TYO
EMTK,IDX
SL9,FRA
ULE,NYSEARCA
FINC,OTCMKTS
U04,SGX
SPZK,ETR
SPZK,FRA
SPZI,OTCMKTS
SPZI,FRA
OMPS,OTCMKTS
YPAS,IDX
UFC,WSE
A55,SGX
UGSI,OTCMKTS
ROSN,LON
ROSN,MCX
526987,BOM
IWF,NYSEARCA
IWF,BMV
QGRI,INDEXNASDAQ
MXP,LON
ALSTS,EPA
ALSTS,EBR
CXA,NYSEARCA
CFCO,OTCMKTS
EIE,EPA
UTDI,SWX
STRH,OTCMKTS
U06,SGX
UIE,CPH
CNTY,VIE
UIS,SWX
U07,SGX
LJM1R,RSE
DWL,INDEXDJX
LYD,CURRENCY
C3OA,ETR
C3OA,FRA
H6N,FRA
SU3,EPA
T3T,FRA
D2B,ETR
KCM1R,RSE
CAWOW,BKK
GRZ1R,RSE
FRM1R,RSE
UBR,NYSEARCA
KA11R,RSE
VEF1R,RSE
VIX,INDEXCBOE
TKB1R,RSE
TMA1R,RSE
SCM1R,RSE
UAZA,MCX
RRR1R,RSE
UKW,NYSEARCA
512626,BOM
REXI,NASDAQ
REXIT,KLSE
WLG,LON
ULUSE,IST
ORX,STO
FORTUM,HEL
UMED,OTCMKTS
5110,TADAWUL
5110,TYO
5110,KLSE
IRF,NYSE
IRF,LON
UMWOG,KLSE
MVH,INDEXNYSEGIS
MVH,FRA
SWUT,VIE
SWU,NYSE
SWU,FRA
7450,TYO
504605,BOM
UNID3,BVMF
UBM,NYSEARCA
UNP,SWX
8113,TYO
3103,TYO
UIV,VIE
IFF,AMS
CEGY,SWX
A0G,SGX
BEMO,BATS
U11,SGX
UOI,INDEXNYSEGIS
U13,SGX
U14,SGX
SNET,OTCMKTS
9630,TYO
5965,TYO
UTDPLT,KLSE
UPF,FRA
UPF,BKK
UPB,CPH
UPOIC,BKK
U09,SGX
FAPX,LON
NTBA,TLV
UPI,NASDAQ
HIK,FRA
CRFSA,IST
LSC1R,RSE
BAL1R,RSE
DPK1R,RSE
MOQ,INDEXNYSEGIS
P7O,FRA
4911,TYO
L5J,SGX
EKTR4,BVMF
HTX,INDEXVIE
REPI,SWX
SURIA,KLSE
AURR,LON
GRPH,OTCMKTS
SCTO,NYSEARCA
3640,TYO
PANC,OTCMKTS
6925,TYO
4842,TYO
USAS,OTCMKTS
USAS,IST
USAS,NYSEMKT
UST,NYSEARCA
UST,FRA
USU,NYSE
USV,NYSEARCA
5378,INDEXDB
EWEIN,KLSE
GLBH,OTCMKTS
GLBHD,KLSE
154040,KOSDAQ
UTG,NYSEMKT
UTG,FRA
S29,SGX
UTR,NYSE
UMW,KLSE
514138,BOM
UTY,INDEXNASDAQ
531727,BOM
OMZZ,MCX
RELLA,CPH
DRMO,OTCMKTS
NORT6,BCBA
TFUND,BKK
GUB1L,VSE
IVL1L,VSE
FPEPI,CPH
ANK1L,VSE
UVI,CVE
FLBHD,KLSE
MBAX,BKK
DKR1L,VSE
GRG1L,VSE
UWGN,MCX
URE,NYSEARCA
NO4,SGX
NOEJ,SWX
FFHB,KLSE
GNPWR,IST
KYTH,NASDAQ
911611,TPE
TNGB,LON
NOMAD,KLSE
121440,KOSDAQ
ROLA,NYSEARCA
M41,SGX
FNM,FRA
MINE,OTCMKTS
RTM,NYSEARCA
RTMK,ETR
8025,TYO
PCGB,LON
NPM,NYSE
NPM,FRA
NRD,JSE
MR7,SGX
TUZA,TLV
TUZA,MCX
V01,SGX
121890,KOSDAQ
5386,TYO
6299,TYO
AIRM,NASDAQ
MCBG,OTCMKTS
FDT,FRA
519307,BOM
EGCYH,IST
1799,TYO
1799,HKG
5989,TYO
9992,TYO
9993,TYO
FIE,FRA
FIE,TSE
MBW,LON
MBW,WSE
BPTY,LON
BPTY,VIE
VLEN,OTCMKTS
B26,SGX
SFK,NYSEARCA
ARMT,OTCMKTS
VKGYO,IST
QS9,SGX
SHOW3,BVMF
SLEN,MCX
TAFI,KLSE
VAKKO,IST
HEVEA,KLSE
JBL,JSE
CSAN3,BVMF
IMCH3,BVMF
MEAL3,BVMF
MEAS,NASDAQ
524374,BOM
WYN,NZE
GMUL,TLV
BGT,BKK
530151,BOM
BKA,SGX
RBD,FRA
VSMZ,MCX
MEDV,EBR
FRIO3,BVMF
FCI,CNSX
FCI,INDEXEURO
ANTP,NASDAQ
VAKFN,IST
VKFYO,IST
NFAZ,MCX
XPT,INDEXNYSEGIS
VKING,IST
MKF,NYSEARCA
IEFDA,ASX
RENT3,BVMF
NXI,NYSEMKT
NXI,ETR
NXI,FRA
SMIC,INDEXSWX
SHOM,OTCMKTS
K29,SGX
104480,KOSDAQ
7416,TYO
7419,TYO
9956,TYO
6905,TYO
VSS1R,RSE
VACN,SWX
SYV,NYSEARCA
SCYR,BME
VALMT,HEL
MIRL,LON
MIRL,CNSX
PSTL,NSE
532791,BOM
INSR,INDEXNASDAQ
VAHN,SWX
FCEL,SWX
VAF,INDEXCBOE
VIB3,SWX
KMR,ASX
BBV,BCBA
VBHK,ETR
VBHK,FRA
UBIS,BKK
BC8,SWX
SPBV,OTCMKTS
SOBI,STO
SOBI,OTCMKTS
SOBI,IDX
VBK,NYSEARCA
VBK,BMV
TMKS,LON
TMKS,MCX
GNG,LON
GNG,FRA
517429,BOM
VCI,NYSE
532360,BOM
VC8,ETR
VC8,FRA
CTB1,FRA
KMP,WSE
VSB,NYSEMKT
506313,BOM
VDC,NYSEARCA
VDC,FRA
VDC,BMV
KDEV,STO
VNF1R,RSE
EOAN,SWX
VED,ASX
VEST,OTCMKTS
VJBA,CPH
VSW,FRA
VEM,TSE
MUE,ASX
DSN,LON
136480,KOSDAQ
TV0,FRA
FJA,NYSE
MSGL,ETR
MSGL,FRA
2132,TYO
BKSL,IDX
6151,TYO
7466,TYO
7467,TYO
VGT,NYSEARCA
VGT,BMV
7475,TYO
VGLS,OTCMKTS
VGN,FRA
VGI,BKK
3715,TYO
517096,BOM
102280,KRX
DESPC,IST
VHO,CVE
LHBANK,BKK
PVX,NYSE
PVX,FRA
OAZ,FRA
VITR,STO
MVIA,BCBA
TPD1T,TAL
LPSB,NASDAQ
LPSB,MCX
VIAD,EPA
VVAR11,BVMF
VISI,NYSEMKT
VIF,INDEXCBOE
VIF,JSE
VIJN,SWX
530521,BOM
VVM,ASX
T8B,SGX
VVS,LON
VVS,FRA
VVS,CNSX
1PL,ETR
1PL,FRA
N2IU,SGX
PYFA,IDX
D8DU,SGX
PSPI,LON
VKE,JSE
200002,SHE
CICG,LON
AVAILO,STO
VIK1V,HEL
VKL,NYSEMKT
VKL,FRA
GGBL,OTCMKTS
RHEAG,IST
VKW,VIE
5BI,SGX
5GJ,SGX
VLE,JSE
VK,SWX
LTE,EPA
VILN,SWX
VILN,ASX
METSO,HEL
VLT,FRA
VIBHA,BKK
2583,HKG
BAVA,CPH
CAPA,OTCMKTS
VMM,NYSEMKT
SMSB,MCX
TASB,MCX
123700,KRX
534976,BOM
STLN,SWX
TVSB,MCX
SKUN,FRA
HAST,NASDAQ
5GI,SGX
VANL,OTCBB
VNN,FRA
1398,TYO
BBKP,IDX
RUIS,IDX
522085,BOM
MBTN,SWX
MBTN,BMV
VBPS,VIE
VOLO,STO
VOLARA,BMV
KAREL,IST
TZG,NYSEARCA
BZT,FRA
SKAKO,CPH
UOADEV,KLSE
IBI,NYSE
VPBN,SWX
GOZDE,IST
INTQ,LON
KLEG,OTCMKTS
4040,TADAWUL
TNTE,AMS
K75,SGX
B61,SGX
DVN1,ETR
VGSB,MCX
VDSB,MCX
AKFGY,IST
CEOF,INDEXNYSEGIS
BHR,LON
BHR,ASX
OEW,NYSEARCA
SOCC,OTCMKTS
V03,SGX
SWEDA,SWX
WCH,SWX
VESTL,IST
TRYG,CPH
H4G,ETR
H4G,FRA
VSS,NYSEARCA
VOE,NYSEARCA
VOE,VIE
VOE,SWX
SWVK,SWX
VITROA,BMV
7717,TYO
NIO,CURRENCY
GIG,NYSEMKT
5344,TYO
141000,KOSDAQ
G92,SGX
G92,FRA
KSG,WSE
8051,TYO
8225,TYO
8387,TYO
8387,HKG
VIAP,OTCMKTS
NUS,INDEXDJX
RADR,OTCMKTS
NETD,LON
EDGR,NASDAQ
ETLN,BMV
BGZ,WSE
BGZ,FRA
IQPB,ETR
RNY,NYSEMKT
E2N,FRA
AHE,FRA
NOBIN,CPH
VARO,BKK
P40U,SGX
Z18,ETR
Z18,FRA
1KX,FRA
VEFY,CPH
FUNO11,BMV
139130,KRX
VYM,NYSEARCA
VYM,BMV
TRMO,STO
UYUM,IST
B0I,SGX
TIMBOR,NSE
533317,BOM
WFC,SWX
6143,TYO
AV5,SGX
BVZN,SWX
HNZ,NYSE
6279,TYO
OIH,BMV
OIH,BMV
MUNI,NYSEARCA
522249,BOM
7916,TYO
7919,TYO
7920,TYO
7921,TYO
7922,TYO
7932,TYO
7934,TYO
WFI,TSE
KEII,INDEXDJX
CGCBV,HEL
TMAS,IDX
7939,TYO
7943,TYO
7946,TYO
7949,TYO
7953,TYO
7958,TYO
7962,TYO
WPT,FRA
DISH,BMV
DISH,VIE
4336,TYO
7963,TYO
7968,TYO
7979,TYO
7983,TYO
7985,TYO
7986,TYO
7989,TYO
5DT,SGX
A78,SGX
TL5,BME
E28,SGX
RDI,TSE
RDI,JSE
7997,TYO
7992,TYO
RSP,NYSEARCA
523710,BOM
3011,TYO
3011,HKG
7728,TYO
7734,TYO
7740,TYO
7743,TYO
7758,TYO
T82U,SGX
SVO,INDEXNASDAQ
SVO,FRA
WKBN,SWX
SGD,CURRENCY
MEGH,OTCMKTS
M30,SGX
532865,BOM
2925,TYO
2925,HKG
3121,TYO
7768,TYO
7897,TYO
A7RU,SGX
139480,KRX
REZT,STO
MOBN,SWX
MTLR,MCX
WOMF,IDX
505665,BOM
3123,TYO
SIMP,IDX
8202,TYO
HWANG,KLSE
APG1L,VSE
SAI,NYSE
SAI,ASX
2694,TYO
2694,INDEXDB
3125,TYO
8191,TYO
8961,TYO
ASTO,OTCMKTS
EMMN,SWX
FWR,FRA
MGLU3,BVMF
5283,TYO
THCOM,BKK
WAYS,OTCMKTS
WRN,NYSEMKT
WRN,LON
8125,TYO
4718,TYO
VG1,ETR
WIE,VIE
WIE,SWX
INB,LON
WLB,WSE
DKLS,KLSE
BAS1V,HEL
PVE,TSE
UCO,NYSEARCA
CAW,NYSEMKT
531795,BOM
X04,SGX
FTN,ELI
FTN,LON
9603,TYO
WBL,FRA
W01,SGX
4825,TYO
WSS,FRA
WFT,EPA
WFT,FRA
WFT,VTX
WFT,ETR
WEWC,OTCMKTS
NYHR,ICE
SWHN,OTCMKTS
ACIN,SWX
8886,TYO
BLVIS,CPH
MNRV,OTCMKTS
526727,BOM
AM3,FRA
AM3,SGX
2581,HKG
WGN,ETR
1807,TYO
WDX,WSE
INOH,OTCMKTS
WHAPF,BKK
WHART,BKK
WHT,INDEXTYO
DEDI,STO
COIC,STO
131100,KOSDAQ
2744,INDEXDB
WICE,BKK
1465,TYO
FABG,STO
WIHN,SWX
WIIM,IDX
WINT,OTCMKTS
WTT,NYSEMKT
TUCC,BKK
BPHA3,BVMF
9021,TYO
TEFN,OTCMKTS
TEFN,BMV
8567,HKG
6307,TYO
7472,TYO
WIIK,BKK
NWK,NASDAQ
NWK,FRA
WLV2,ETR
WLV2,FRA
PLRM,OTCMKTS
RUAL,MCX
RUALR,MCX
WRK,BMV
CANN,OTCMKTS
INOL,OTCMKTS
WMT,BCBA
WMT,SWX
A7S,SGX
A7S,FRA
WMF3,FRA
JNY,NYSE
JNY,LON
CMCP,LON
B49,SGX
B49,FRA
WEST,OTCMKTS
FREN,IDX
SAPR4,BVMF
ENRO,STO
YB1,ETR
WGA,FRA
WICO,IDX
ETB,CURRENCY
WOLV,OTCMKTS
153490,KOSDAQ
EQPI,OTCMKTS
4839,TYO
TRBO,OTCMKTS
UOBKH,BKK
UBT,NYSEARCA
WPRTS,KLSE
505872,BOM
WPP,NYSE
CLSB,MCX
KSU,BMV
ANZO,KLSE
IBHD,KLSE
WWST,OTCMKTS
WRC,NYSE
WEHA,IDX
ILU,INDEXNYSEGIS
ILU,JSE
WSBP,IDX
WSBP,OTCMKTS
9648,TYO
WSKT,IDX
RTD,ASX
UEC,NYSEMKT
UEC,BKK
W05,SGX
SGRE,LON
HDVTY,OTCMKTS
WTON,IDX
5AU,SGX
NLAB,OTCMKTS
ARSB,MCX
MDRA,OTCMKTS
YRSL,MCX
BULTEN,STO
KRU,NYSEARCA
KRU,WSE
GJT,ASX
SITR,MCX
INVH,BMV
WWS,FRA
8159,TYO
3811,TYO
NAI,NYSE
5363,TYO
QBT,BME
SWTQ,SWX
BIMAS,IST
MAKRO,BKK
SHLTN,SWX
ATLN,SWX
CLXN,SWX
KTSB,MCX
MMSV,KLSE
SMD,NYSEARCA
UCP,LON
SAA1V,HEL
5375,INDEXDB
512247,BOM
KLGYO,IST
ROST,MCX
4450,INDEXDB
PMOX,ETR
PMOX,FRA
PMOX,SWX
CNGI,OTCMKTS
D79,SGX
AYO,ETR
QFX,ASX
J16,FRA
GMX,LON
AFID,LON
6727,TYO
8281,TYO
9812,TYO
4231,TYO
4274,TYO
HFT,BKK
EWG,NYSEARCA
EWG,BMV
5AE,SGX
AZH,ASX
AZH,TSE
VORD,CPH
9631,TYO
6748,TYO
6772,TYO
6775,TYO
6776,TYO
UNIB,OTCMKTS
ARROW,BKK
IPI,LON
FIVE,LON
SMDR,LON
SMDR,IDX
9734,TYO
6848,TYO
6852,TYO
6860,TYO
6929,TYO
6930,TYO
TIRA,IDX
KH,NYSE
IMPN,SWX
DRTY,LON
DRTY,EPA
SVR,LON
NDO,INDEXNASDAQ
5271,TYO
LEWEKO,KLSE
9746,TYO
6938,TYO
KCPC,OTCMKTS
MACO,BKK
MDO,ASX
MDO,INDEXNYSEGIS
MDO,LON
GLRYH,IST
511147,BOM
EVSD,OTCMKTS
SENDAI,KLSE
6942,TYO
6943,TYO
6946,TYO
6957,TYO
6964,TYO
6974,TYO
SLS,TSE
NVNG,MCX
6994,TYO
6998,TYO
7018,TYO
7021,TYO
1994,TYO
LIGT3,BVMF
GFSA3,BVMF
A30,SGX
TOTS3,BVMF
BSBM,BKK
APWDA,ASX
HPAC,OTCMKTS
AIXA,SWX
LCTH,KLSE
9761,TYO
ADBN,OTCMKTS
ADBN,SWX
STGN,SWX
VGM,BKK
VGM,CNSX
XTP,FRA
RNBS,STO
CWI,NYSEARCA
CWI,VIE
CWI,SWX
6150,TYO
9768,TYO
2872,TYO
2893,TYO
HMY,BCBA
TLU,FRA
2042,TYO
9974,TYO
9975,TYO
2579,TYO
2579,TYO
7899,TYO
XAR,NYSEARCA
ABDA,IDX
IGEX,OTCMKTS
ASII,IDX
AGYO,IST
ERW,BKK
3712,TYO
SINGER,BKK
BNBR,IDX
GUOCO,KLSE
BFIN,IDX
1163,HKG
BNII,IDX
BANPU,BKK
CHSB,MCX
BRPT,IDX
4651,TYO
4696,TYO
7577,TYO
XTV,INDEXNYSEGIS
CNTX,IDX
CNTB,IDX
CENTEL,BKK
CIHLDG,KLSE
CQJ,FRA
P74,SGX
CTBN,IDX
BOUL,STO
9640,TYO
SCGM,KLSE
OJS1,ETR
7857,TYO
MINHO,KLSE
119830,KOSDAQ
DNET,IDX
7296,TYO
9989,TYO
9990,TYO
B5SK,ETR
B5SK,FRA
XLD,INDEXASX
504918,BOM
06N,WSE
METEP,EPA
MTDL,IDX
ERTX,IDX
UBC,NYSEARCA
COHO,OTCMKTS
FAA,NYSEARCA
FCOR,NYSEARCA
FRN,NYSEARCA
SUG,NYSE
SVSB,MCX
