symbol,market,name,origin_name,origin_index,YahooPrice,YahooMarket,YahooPriceFile,GoogleDesc,GoogleDescFile
NCH,BKK,N.C. Housing PCL,NCH,32276,No,,,YES,desc/BKK/NCH.txt
NAIM,KLSE,Naim Holdings Bhd,NAIM,32278,No,,,YES,desc/KLSE/NAIM.txt
TK,NYSE,Teekay Corporation,TK,32280,YES,NYSE,price/NYSE/TK.csv,YES,desc/NYSE/TK.txt
TK,CVE,Tinka Resources Limited,TK,32280,YES,V,price/CVE/TK.V.csv,YES,desc/CVE/TK.txt
5DN,SGX,Ezra Holdings Limited,5DN,32283,No,,,YES,desc/SGX/5DN.txt
SOE,ASX,Souls Private Equity Limited,SOE,32293,YES,AX,price/ASX/SOE.AX.csv,YES,desc/ASX/SOE.txt
MIECO,KLSE,Mieco Chipboard Bhd,MIECO,32296,No,,,YES,desc/KLSE/MIECO.txt
DEGEM,KLSE,DeGem Berhad,DEGEM,32301,No,,,YES,desc/KLSE/DEGEM.txt
TWP,BKK,Thai Wire Products PCL,TWP,32302,No,,,YES,desc/BKK/TWP.txt
2344,TPE,Winbond Electronics Corp.,2344,32304,YES,TW,price/TPE/2344.TW.csv,YES,desc/TPE/2344.txt
2344,TYO,Heian Ceremony Service Co Ltd,2344,32304,No,,,YES,desc/TYO/2344.txt
600317,SHA,"Yingkou Port Liability Co.,Ltd",600317,32306,YES,SS,price/SHA/600317.SS.csv,YES,desc/SHA/600317.txt
9325,TYO,PHYZ inc,9325,32308,No,,,YES,desc/TYO/9325.txt
600289,SHA,BOCO Inter-Telecom Co Ltd,600289,32309,No,,,YES,desc/SHA/600289.txt
600378,SHA,"Sichuan Tianyi Science & Tech. Co., Ltd",600378,32313,YES,SS,price/SHA/600378.SS.csv,YES,desc/SHA/600378.txt
MAE,LON,Mallett Ltd,MAE,32329,YES,L,price/LON/MAE.L.csv,YES,desc/LON/MAE.txt
MAE,ASX,Marion Energy Limited,MAE,32329,No,,,YES,desc/ASX/MAE.txt
MAE,CVE,Maritime Resources Corp,MAE,32329,No,,,YES,desc/CVE/MAE.txt
MAE,ETR,Moto Auto Group AG,MAE,32329,No,,,YES,desc/ETR/MAE.txt
CR8,FRA,"CARBO CERAMICS DL-,01",CR8,32330,YES,F,price/FRA/CR8.F.csv,No,
CR8,ASX,Cre8tek Ltd,CR8,32330,YES,AX,price/ASX/CR8.AX.csv,YES,desc/ASX/CR8.txt
CR8,ETR,"CARBO CERAMICS DL-,01",CR8,32330,YES,DE,price/ETR/CR8.DE.csv,No,
LWI,LON,Lowland Investment Company plc,LWI,32331,YES,L,price/LON/LWI.L.csv,YES,desc/LON/LWI.txt
LWI,FRA,LEAP WIR.INTL(NEW)DL-0001,LWI,32331,No,,,No,
SGO,EPA,Compagnie de Saint Gobain SA,SGO,32336,YES,PA,price/EPA/SGO.PA.csv,YES,desc/EPA/SGO.txt
SGO,ASX,Stream Group Ltd,SGO,32336,YES,AX,price/ASX/SGO.AX.csv,YES,desc/ASX/SGO.txt
COD,CVE,Coastal Gold Corp,COD,32337,YES,V,price/CVE/COD.V.csv,YES,desc/CVE/COD.txt
COD,LON,COMPAGNIE DE SAINT-GOBAIN COMPAGNIE DE ST-GOBAI...,COD,32337,YES,L,price/LON/COD.L.csv,No,
AO9,ETR,Backbone Technology AG,AO9,32339,YES,DE,price/ETR/AO9.DE.csv,YES,desc/ETR/AO9.txt
AO9,FRA,Backbone Technology AG,AO9,32339,YES,F,price/FRA/AO9.F.csv,YES,desc/FRA/AO9.txt
AO9,SGX,Lyxor Korea US$,AO9,32339,No,,,No,
M3V,ETR,MeVis Medical Solutions AG,M3V,32341,YES,DE,price/ETR/M3V.DE.csv,YES,desc/ETR/M3V.txt
M3V,FRA,MeVis Medical Solutions AG,M3V,32341,YES,F,price/FRA/M3V.F.csv,YES,desc/FRA/M3V.txt
600469,SHA,"Aeolus Tyre Co., Ltd",600469,32342,YES,SS,price/SHA/600469.SS.csv,YES,desc/SHA/600469.txt
GPL,NYSEMKT,Great Panther Silver Ltd,GPL,32343,No,,,YES,desc/NYSEMKT/GPL.txt
GPL,JSE,Grand Parade Investments Ltd,GPL,32343,No,,,YES,desc/JSE/GPL.txt
ECOD,EBR,Ecodis NV,ECOD,32346,YES,BR,price/EBR/ECOD.BR.csv,YES,desc/EBR/ECOD.txt
8161,HKG,Medinet Group Ltd,8161,32347,YES,HK,price/HKG/8161.HK.csv,YES,desc/HKG/8161.txt
1371,HKG,China LotSynergy Holdings Ltd.,1371,32351,YES,HK,price/HKG/1371.HK.csv,YES,desc/HKG/1371.txt
BLP,LON,Blue Planet Investment Trust PLC,BLP,32353,YES,L,price/LON/BLP.L.csv,YES,desc/LON/BLP.txt
BLP,CVE,BluePoint Data Inc,BLP,32353,YES,V,price/CVE/BLP.V.csv,YES,desc/CVE/BLP.txt
SWSCAP,KLSE,SWS Capital Bhd,SWSCAP,32357,No,,,YES,desc/KLSE/SWSCAP.txt
GRT,NYSE,Glimcher Realty Trust,GRT,32358,No,,,YES,desc/NYSE/GRT.txt
GRT,TSE,Granite Real Estate Investment Trust,GRT,32358,No,,,YES,desc/TSE/GRT.txt
GRT,JSE,Growthpoint Properties Limited,GRT,32358,No,,,YES,desc/JSE/GRT.txt
GRT,FRA,Gruschwitz Textilwerke AG,GRT,32358,No,,,YES,desc/FRA/GRT.txt
2018,HKG,Aac Technologies Holdings Inc,2018,32361,YES,HK,price/HKG/2018.HK.csv,YES,desc/HKG/2018.txt
AWP,NYSE,Alpine Global Premier Properties Fund,AWP,32363,YES,NYSE,price/NYSE/AWP.csv,YES,desc/NYSE/AWP.txt
SIPN,OTCMKTS,"SIPP International Industries, Inc.",SIPN,32364,No,,,YES,desc/OTCMKTS/SIPN.txt
SIP,EBR,SIPEF NV,SIP,32365,YES,BR,price/EBR/SIP.BR.csv,YES,desc/EBR/SIP.txt
6920,TYO,Lasertec Corporation,6920,32366,No,,,YES,desc/TYO/6920.txt
5QT,SGX,Charisma Energy Services Ltd,5QT,32375,No,,,YES,desc/SGX/5QT.txt
600345,SHA,Wuhan Yangtze Communication Industry,600345,32377,YES,SS,price/SHA/600345.SS.csv,YES,desc/SHA/600345.txt
600239,SHA,Yunnan Metropolitan Real Est Dev Co Ltd,600239,32379,YES,SS,price/SHA/600239.SS.csv,YES,desc/SHA/600239.txt
9414,TYO,Nippon BS Broadcasting Corporation,9414,32380,No,,,YES,desc/TYO/9414.txt
9417,TYO,Smartvalue Co Ltd,9417,32382,No,,,YES,desc/TYO/9417.txt
9418,TYO,U-Next Corp,9418,32383,No,,,YES,desc/TYO/9418.txt
988,FRA,"BOISE INC. DL-,001",988,32384,No,,,No,
600562,SHA,Glarun Technology Co Ltd,600562,32385,YES,SS,price/SHA/600562.SS.csv,YES,desc/SHA/600562.txt
600583,SHA,"Offshore Oil Engineering Co., Ltd",600583,32389,YES,SS,price/SHA/600583.SS.csv,YES,desc/SHA/600583.txt
600182,SHA,Giti Tire Corporation,600182,32392,YES,SS,price/SHA/600182.SS.csv,YES,desc/SHA/600182.txt
9466,TYO,Aidma Marketing Communication Corp,9466,32393,No,,,YES,desc/TYO/9466.txt
9467,TYO,AlphaPolis Co Ltd,9467,32394,No,,,YES,desc/TYO/9467.txt
600336,SHA,Aucma Co Ltd,600336,32398,YES,SS,price/SHA/600336.SS.csv,YES,desc/SHA/600336.txt
600408,SHA,"Shanxi Antai Group Co., Ltd",600408,32399,YES,SS,price/SHA/600408.SS.csv,YES,desc/SHA/600408.txt
T4B,SGX,Sino Grandness Food Industry Group Ltd,T4B,32406,No,,,YES,desc/SGX/T4B.txt
CZ4,SGX,Dutech Holdings Ltd,CZ4,32408,No,,,YES,desc/SGX/CZ4.txt
MAJE,LON,Majedie Investments plc,MAJE,32409,YES,L,price/LON/MAJE.L.csv,YES,desc/LON/MAJE.txt
2343,HKG,Pacific Basin Shipping Limited,2343,32416,YES,HK,price/HKG/2343.HK.csv,YES,desc/HKG/2343.txt
CFAO,EPA,Cfao SA,CFAO,32465,No,,,YES,desc/EPA/CFAO.txt
CFAOT,EPA,CFAO,CFAOT,32466,No,,,No,
IBT,LON,International Biotechnology Trust Plc,IBT,32471,YES,L,price/LON/IBT.L.csv,YES,desc/LON/IBT.txt
IBT,CVE,IBEX Technologies Inc,IBT,32471,YES,V,price/CVE/IBT.V.csv,YES,desc/CVE/IBT.txt
IBT,FRA,IBEX TECHS INC.,IBT,32471,YES,F,price/FRA/IBT.F.csv,No,
PMA,NYSEARCA,Powershares Active MegaCap Fund (ETF),PMA,32503,No,,,YES,desc/NYSEARCA/PMA.txt
PMA,CVE,Petromaroc Corporation PLC,PMA,32503,YES,V,price/CVE/PMA.V.csv,YES,desc/CVE/PMA.txt
PMA,FRA,WINDIMURRA VANADIUM LTD,PMA,32503,No,,,No,
PMA,WSE,Prima Moda S.A.,PMA,32503,No,,,YES,desc/WSE/PMA.txt
601179,SHA,"China Xd Electric Co., Ltd.",601179,32504,No,,,YES,desc/SHA/601179.txt
KLM,CVE,Kermode Resources Ltd.,KLM,32513,YES,V,price/CVE/KLM.V.csv,YES,desc/CVE/KLM.txt
600543,SHA,Gansu Mogao Industrial Development Co.,600543,32514,YES,SS,price/SHA/600543.SS.csv,YES,desc/SHA/600543.txt
2345,HKG,Shanghai Prime Machinery Company Limited,2345,32516,YES,HK,price/HKG/2345.HK.csv,YES,desc/HKG/2345.txt
2345,TPE,Accton Technology Corporation,2345,32516,YES,TW,price/TPE/2345.TW.csv,YES,desc/TPE/2345.txt
2345,TYO,iStudy Co Ltd,2345,32516,No,,,YES,desc/TYO/2345.txt
950140,KOSDAQ,Englewood Lab Inc,950140,32518,No,,,YES,desc/KOSDAQ/950140.txt
600229,SHA,Qingdao Citymedia Co Ltd,600229,32519,YES,SS,price/SHA/600229.SS.csv,YES,desc/SHA/600229.txt
9517,TYO,Erex Co Ltd,9517,32522,No,,,YES,desc/TYO/9517.txt
9519,TYO,Renova Inc,9519,32523,No,,,YES,desc/TYO/9519.txt
600576,SHA,Zhejiang Wanjia Co Ltd,600576,32528,YES,SS,price/SHA/600576.SS.csv,YES,desc/SHA/600576.txt
600278,SHA,"Orient International Enterprise, Ltd.",600278,32533,YES,SS,price/SHA/600278.SS.csv,YES,desc/SHA/600278.txt
9551,TYO,Metawater Co Ltd,9551,32534,No,,,YES,desc/TYO/9551.txt
3956,TYO,Kokusai Chart Corporation,3956,32538,No,,,YES,desc/TYO/3956.txt
600209,SHA,Lawton Development Co Ltd,600209,32542,YES,SS,price/SHA/600209.SS.csv,YES,desc/SHA/600209.txt
2456,TPE,Chilisin Electronics Corporation,2456,32547,YES,TW,price/TPE/2456.TW.csv,YES,desc/TPE/2456.txt
MCP,ASX,McPherson's Ltd,MCP,32548,YES,AX,price/ASX/MCP.AX.csv,YES,desc/ASX/MCP.txt
MCP,LON,Martin Currie Asia Unconstrand Trust PLC,MCP,32548,YES,L,price/LON/MCP.L.csv,YES,desc/LON/MCP.txt
MCP,ELI,Grupo Media Capital SGPS SA,MCP,32548,YES,LS,price/ELI/MCP.LS.csv,YES,desc/ELI/MCP.txt
MCP,FRA,"MICROCHIP TECH. DL-,001",MCP,32548,YES,F,price/FRA/MCP.F.csv,No,
AOI,NYSE,"Alliance One International, Inc.",AOI,32554,YES,NYSE,price/NYSE/AOI.csv,YES,desc/NYSE/AOI.txt
AOI,CVE,Africa Oil Corp,AOI,32554,YES,V,price/CVE/AOI.V.csv,YES,desc/CVE/AOI.txt
AOI,TSE,Africa Oil Corp,AOI,32554,YES,TO,price/TSE/AOI.TO.csv,YES,desc/TSE/AOI.txt
AOI,STO,Africa Oil Corp,AOI,32554,No,,,YES,desc/STO/AOI.txt
3P83,FRA,Paragon Shipping Inc.,3P83,32558,YES,F,price/FRA/3P83.F.csv,YES,desc/FRA/3P83.txt
511607,BOM,Birla Shloka Edutech Ltd,511607,32559,No,,,YES,desc/BOM/511607.txt
600021,SHA,Shanghai Electric Power Company Limited,600021,32561,YES,SS,price/SHA/600021.SS.csv,YES,desc/SHA/600021.txt
FORTIS,NSE,Fortis Healthcare Ltd,FORTIS,32565,YES,NS,price/NSE/FORTIS.NS.csv,YES,desc/NSE/FORTIS.txt
IVT,ASX,Inventis Limited,IVT,32571,YES,AX,price/ASX/IVT.AX.csv,YES,desc/ASX/IVT.txt
IVT,JSE,Invicta Holdings Limited,IVT,32571,No,,,YES,desc/JSE/IVT.txt
2847,TPE,Ta Chong Bank Ltd.,2847,32572,YES,TW,price/TPE/2847.TW.csv,YES,desc/TPE/2847.txt
2847,HKG,ISHARESFS100,2847,32572,YES,HK,price/HKG/2847.HK.csv,No,
3JR,FRA,SOPHARMA AD BW 1,3JR,32575,YES,F,price/FRA/3JR.F.csv,No,
600022,SHA,Shandong Iron and Steel Co Ltd,600022,32578,YES,SS,price/SHA/600022.SS.csv,YES,desc/SHA/600022.txt
EPL,NYSE,EPL Oil & Gas Inc,EPL,32581,YES,NYSE,price/NYSE/EPL.csv,YES,desc/NYSE/EPL.txt
EPL,CVE,Eagle Plains Resources Ltd.,EPL,32581,YES,V,price/CVE/EPL.V.csv,YES,desc/CVE/EPL.txt
EPL,ASX,Eyeq Optometrists Ltd,EPL,32581,YES,AX,price/ASX/EPL.AX.csv,YES,desc/ASX/EPL.txt
EPL,LON,Economic Lifestyle Prop Inv Comp Ltd,EPL,32581,YES,L,price/LON/EPL.L.csv,YES,desc/LON/EPL.txt
1840,TYO,Tsuchiya Holdings Co Ltd,1840,32592,No,,,YES,desc/TYO/1840.txt
960,FRA,"ADVANSIX INC. DL-,01",960,32595,YES,F,price/FRA/960.F.csv,No,
600298,SHA,"Angel Yeast Co., Ltd.",600298,32597,YES,SS,price/SHA/600298.SS.csv,YES,desc/SHA/600298.txt
NBPE,AMS,NB Private Equity Partners Ltd,NBPE,32606,YES,AS,price/AMS/NBPE.AS.csv,YES,desc/AMS/NBPE.txt
NBPE,LON,NB PRIVATE EQUITY PARTNERS LIMITED ORD USD0.01,NBPE,32606,YES,L,price/LON/NBPE.L.csv,No,
600817,SHA,XI An Hongsheng Technology Co Ltd,600817,32614,YES,SS,price/SHA/600817.SS.csv,YES,desc/SHA/600817.txt
CSM,BATS,ProShares Large Cap Core Plus,CSM,32616,No,,,No,
CSM,NZE,CSM Group Ltd,CSM,32616,YES,NZ,price/NZE/CSM.NZ.csv,YES,desc/NZE/CSM.txt
CSM,TSE,ClearStream Energy Services Inc,CSM,32616,YES,TO,price/TSE/CSM.TO.csv,YES,desc/TSE/CSM.txt
CSM,FRA,COSMO OIL CO. LTD,CSM,32616,YES,F,price/FRA/CSM.F.csv,No,
BTC,CURRENCY,Bitcoin,BTC,32617,No,,,No,
BTC,ASX,BioTech Capital Limited,BTC,32617,YES,AX,price/ASX/BTC.AX.csv,YES,desc/ASX/BTC.txt
BTC,BKK,Bangpakong Terminal PCL,BTC,32617,No,,,YES,desc/BKK/BTC.txt
GSM,NASDAQ,Ferroglobe PLC,GSM,32619,YES,NASDAQ,price/NASDAQ/GSM.csv,YES,desc/NASDAQ/GSM.txt
GSM,FRA,GRUPO SIM. S.A.B. B ADR/3,GSM,32619,YES,F,price/FRA/GSM.F.csv,No,
BVI,EPA,Bureau Veritas SA,BVI,32623,YES,PA,price/EPA/BVI.PA.csv,YES,desc/EPA/BVI.txt
BVI,FRA,TAO HEUNG HOLDINGS,BVI,32623,YES,F,price/FRA/BVI.F.csv,No,
NSL,NYSE,Nuveen Senior Income Fund,NSL,32626,YES,NYSE,price/NYSE/NSL.csv,YES,desc/NYSE/NSL.txt
NSL,ASX,NSL Consolidated Limited,NSL,32626,YES,AX,price/ASX/NSL.AX.csv,YES,desc/ASX/NSL.txt
NSL,FRA,"U.S.FUEL CORP. DL-,01",NSL,32626,YES,F,price/FRA/NSL.F.csv,No,
GGO,ETR,getgoods de AG,GGO,32627,YES,DE,price/ETR/GGO.DE.csv,YES,desc/ETR/GGO.txt
GGO,FRA,getgoods de AG,GGO,32627,YES,F,price/FRA/GGO.F.csv,YES,desc/FRA/GGO.txt
3998,HKG,Bosideng International Holdings limited,3998,32630,YES,HK,price/HKG/3998.HK.csv,YES,desc/HKG/3998.txt
532460,BOM,Ponni Sugars (Erode) Ltd,532460,32631,No,,,YES,desc/BOM/532460.txt
4183,TYO,"Mitsui Chemicals, Inc.",4183,32640,No,,,YES,desc/TYO/4183.txt
6030,HKG,CITIC Securities Co Ltd,6030,32645,YES,HK,price/HKG/6030.HK.csv,YES,desc/HKG/6030.txt
6030,TYO,Adventure Inc,6030,32645,No,,,YES,desc/TYO/6030.txt
2485,TPE,ZINWELL CORPORATION,2485,32649,YES,TW,price/TPE/2485.TW.csv,YES,desc/TPE/2485.txt
2485,TYO,TEAR Corporation,2485,32649,No,,,YES,desc/TYO/2485.txt
SIBN,MCX,Gazprom Neft' PAO,SIBN,32656,No,,,YES,desc/MCX/SIBN.txt
SIBN,OTCMKTS,Siberian Energy Group Inc,SIBN,32656,No,,,YES,desc/OTCMKTS/SIBN.txt
2405,TYO,"FUJIKOH COMPANY., LIMITED",2405,32658,No,,,YES,desc/TYO/2405.txt
2405,TPE,Shuttle Inc,2405,32658,YES,TW,price/TPE/2405.TW.csv,YES,desc/TPE/2405.txt
6544,TYO,Japan Elevator Service Holdings Co Ltd,6544,32660,No,,,YES,desc/TYO/6544.txt
KRK,NZE,Kirkcaldie & Stains Limited,KRK,32666,YES,NZ,price/NZE/KRK.NZ.csv,YES,desc/NZE/KRK.txt
KRK,FRA,KOC HLDG NA TN 1,KRK,32666,YES,F,price/FRA/KRK.F.csv,No,
KRK,WSE,KRKA,KRK,32666,No,,,No,
MATCH,BKK,Matching Maximize Solution PCL,MATCH,32671,No,,,YES,desc/BKK/MATCH.txt
PIV,FRA,BK OF HAWAII DL 2,PIV,32674,YES,F,price/FRA/PIV.F.csv,No,
PIV,JSE,Pivotal Fund Ltd,PIV,32674,No,,,YES,desc/JSE/PIV.txt
AEU,FRA,"PRYSMIAN S.P.A. EO 0,10",AEU,32675,YES,F,price/FRA/AEU.F.csv,No,
FET,NYSE,Forum Energy Technologies Inc,FET,32676,YES,NYSE,price/NYSE/FET.csv,YES,desc/NYSE/FET.txt
FET,ASX,Folkestone Education Trust,FET,32676,YES,AX,price/ASX/FET.AX.csv,YES,desc/ASX/FET.txt
FET,FRA,FAR EAST CONS. INTL HD-10,FET,32676,YES,F,price/FRA/FET.F.csv,No,
AST,NYSEMKT,Asterias Biotherapeutics Inc,AST,32680,No,,,YES,desc/NYSEMKT/AST.txt
AST,ASX,AusNet Services,AST,32680,YES,AX,price/ASX/AST.AX.csv,YES,desc/ASX/AST.txt
AST,LON,Ascent Resources Plc,AST,32680,YES,L,price/LON/AST.L.csv,YES,desc/LON/AST.txt
5AM,SGX,Asiatravel.com Holdings Ltd,5AM,32681,No,,,YES,desc/SGX/5AM.txt
5AM,FRA,HASTINGS TECHNOLOGY M.LTD,5AM,32681,YES,F,price/FRA/5AM.F.csv,No,
LXB,LON,LXB Retail Properties Plc,LXB,32682,YES,L,price/LON/LXB.L.csv,YES,desc/LON/LXB.txt
LXB,INDEXBME,FTSE LATIBEX BRASIL,LXB,32682,No,,,No,
600275,SHA,"Hubei Wuchangyu Co., Ltd",600275,32685,YES,SS,price/SHA/600275.SS.csv,YES,desc/SHA/600275.txt
600397,SHA,Anyuan Coal Industry Group Co Ltd,600397,32687,YES,SS,price/SHA/600397.SS.csv,YES,desc/SHA/600397.txt
600521,SHA,"Zhejiang Huahai Pharmaceutical Co., Ltd.",600521,32688,YES,SS,price/SHA/600521.SS.csv,YES,desc/SHA/600521.txt
600302,SHA,"XI'AN TYPICAL INDUSTRIES CO.,LTD.",600302,32689,YES,SS,price/SHA/600302.SS.csv,YES,desc/SHA/600302.txt
600220,SHA,Jiangsu Sunshine Co Ltd,600220,32694,YES,SS,price/SHA/600220.SS.csv,YES,desc/SHA/600220.txt
600259,SHA,Rising Nonferrous Metals Share Co Ltd,600259,32695,YES,SS,price/SHA/600259.SS.csv,YES,desc/SHA/600259.txt
600537,SHA,Eging Photovoltaic Technology Co Ltd,600537,32699,YES,SS,price/SHA/600537.SS.csv,YES,desc/SHA/600537.txt
2957,HKG,C ZENITH-OLD,2957,32703,YES,HK,price/HKG/2957.HK.csv,YES,desc/HKG/2957.txt
1878,HKG,Southgobi Resources Ltd,1878,32707,YES,HK,price/HKG/1878.HK.csv,YES,desc/HKG/1878.txt
1878,TYO,Daito Trust Construction Co Ltd,1878,32707,No,,,YES,desc/TYO/1878.txt
PRP,LON,Prime People Plc,PRP,32716,YES,L,price/LON/PRP.L.csv,YES,desc/LON/PRP.txt
PRP,ASX,Prime Credit Property Trust,PRP,32716,YES,AX,price/ASX/PRP.AX.csv,YES,desc/ASX/PRP.txt
2340,HKG,Synergis Holdings Limited,2340,32717,No,,,YES,desc/HKG/2340.txt
2340,TPE,OPTO Tech Corporation,2340,32717,YES,TW,price/TPE/2340.TW.csv,YES,desc/TPE/2340.txt
2340,TYO,Gokurakuyu Holdings Co Ltd,2340,32717,No,,,YES,desc/TYO/2340.txt
2340,TADAWUL,Al Abdullatif Industrial Investment Co.,2340,32717,No,,,YES,desc/TADAWUL/2340.txt
DLVB,MCX,DalVostochny Bank,DLVB,32719,No,,,No,
2545,TPE,Huang Hsiang Construction Corporation,2545,32722,YES,TW,price/TPE/2545.TW.csv,YES,desc/TPE/2545.txt
F03,SGX,Food Empire Holdings Limited,F03,32733,No,,,YES,desc/SGX/F03.txt
F03,FRA,"FORTIVE CORP. DL-,01",F03,32733,YES,F,price/FRA/F03.F.csv,No,
MPLE,LON,Maple Energy plc,MPLE,32738,No,,,YES,desc/LON/MPLE.txt
2011,HKG,Kee Holdings Co Ltd,2011,32745,YES,HK,price/HKG/2011.HK.csv,YES,desc/HKG/2011.txt
THAI,BKK,Thai Airways International PCL,THAI,32762,No,,,YES,desc/BKK/THAI.txt
LOND,LON,London Mining Plc,LOND,32766,YES,L,price/LON/LOND.L.csv,YES,desc/LON/LOND.txt
600185,SHA,Gree Real Estate Co Ltd,600185,32767,YES,SS,price/SHA/600185.SS.csv,YES,desc/SHA/600185.txt
9802,TPE,Fulgent Sun International Holding Co Ltd,9802,32770,YES,TW,price/TPE/9802.TW.csv,YES,desc/TPE/9802.txt
600306,SHA,Shenyang Commercial City Co. Ltd,600306,32773,YES,SS,price/SHA/600306.SS.csv,YES,desc/SHA/600306.txt
600379,SHA,Shaanxi Baoguang Vaccum Elect. Apparatus,600379,32775,YES,SS,price/SHA/600379.SS.csv,YES,desc/SHA/600379.txt
600370,SHA,"Jiangsu Sanfangxiang Industry Co.Ltd,",600370,32776,YES,SS,price/SHA/600370.SS.csv,YES,desc/SHA/600370.txt
600388,SHA,"Fujian Longking Co., Ltd",600388,32777,YES,SS,price/SHA/600388.SS.csv,YES,desc/SHA/600388.txt
3655,TYO,BrainPad Inc,3655,32778,No,,,YES,desc/TYO/3655.txt
EPT,ASX,Epat Technologies Ltd,EPT,32782,YES,AX,price/ASX/EPT.AX.csv,YES,desc/ASX/EPT.txt
CUV,ASX,Clinuvel Pharmaceuticals Limited,CUV,32785,YES,AX,price/ASX/CUV.AX.csv,YES,desc/ASX/CUV.txt
CUV,CVE,Cuba Ventures Corp,CUV,32785,YES,V,price/CVE/CUV.V.csv,YES,desc/CVE/CUV.txt
CUV,TSE,Curis Resources Ltd,CUV,32785,YES,TO,price/TSE/CUV.TO.csv,YES,desc/TSE/CUV.txt
CUV,FRA,"REALORD GRP HLDGS HD -,10",CUV,32785,YES,F,price/FRA/CUV.F.csv,No,
TF7,SGX,AAT Corp Ltd,TF7,32789,No,,,YES,desc/SGX/TF7.txt
AAT,NYSE,"American Assets Trust, Inc",AAT,32791,YES,NYSE,price/NYSE/AAT.csv,YES,desc/NYSE/AAT.txt
AAT,LON,AEA Technology PLC,AAT,32791,YES,L,price/LON/AAT.L.csv,YES,desc/LON/AAT.txt
AAT,ASX,AAT Corp Ltd,AAT,32791,YES,AX,price/ASX/AAT.AX.csv,YES,desc/ASX/AAT.txt
AAT,CVE,ATI Airtest Technologies Inc.,AAT,32791,YES,V,price/CVE/AAT.V.csv,YES,desc/CVE/AAT.txt
AAT,WSE,Alta SA,AAT,32791,No,,,YES,desc/WSE/AAT.txt
AKO,ASX,Aperio Resources Ltd,AKO,32798,YES,AX,price/ASX/AKO.AX.csv,YES,desc/ASX/AKO.txt
YGH,LON,Yinggao Holdings PLC,YGH,32799,YES,L,price/LON/YGH.L.csv,YES,desc/LON/YGH.txt
YGH,FRA,JETCOM INC.,YGH,32799,YES,F,price/FRA/YGH.F.csv,No,
2310,HKG,Forebase International Holdings Ltd,2310,32801,YES,HK,price/HKG/2310.HK.csv,YES,desc/HKG/2310.txt
2310,TADAWUL,Saudi International Petrochemichal Co.,2310,32801,No,,,YES,desc/TADAWUL/2310.txt
2347,TPE,Synnex Technology International Corp,2347,32803,YES,TW,price/TPE/2347.TW.csv,YES,desc/TPE/2347.txt
PASDEC,KLSE,PASDEC Holdings Berhad,PASDEC,32806,No,,,YES,desc/KLSE/PASDEC.txt
IWD,NYSEARCA,iShares Russell 1000 Value Index (ETF),IWD,32807,No,,,YES,desc/NYSEARCA/IWD.txt
MGU,NYSE,Macquarie Global Infr Total Rtrn Fnd Inc,MGU,32810,YES,NYSE,price/NYSE/MGU.csv,YES,desc/NYSE/MGU.txt
MGU,ASX,Magnum Mining and Exploration Ltd.,MGU,32810,YES,AX,price/ASX/MGU.AX.csv,YES,desc/ASX/MGU.txt
114630,KOSDAQ,"UNO&COMPANY ,LTD",114630,32820,No,,,YES,desc/KOSDAQ/114630.txt
AGB,CVE,Atlantic Gold Corp,AGB,32828,YES,V,price/CVE/AGB.V.csv,YES,desc/CVE/AGB.txt
AGB,ASX,ATLAN GOLD CDI 1:1,AGB,32828,YES,AX,price/ASX/AGB.AX.csv,No,
NETX,INDEXNASDAQ,NASDAQ Internet Total Return,NETX,32830,No,,,No,
NETX,KLSE,NetX Holdings Bhd,NETX,32830,No,,,YES,desc/KLSE/NETX.txt
2193,TYO,COOKPAD Inc,2193,32832,No,,,YES,desc/TYO/2193.txt
2193,HKG,Man King Holdings Ltd,2193,32832,No,,,YES,desc/HKG/2193.txt
2349,HKG,China City Infrastructure Group Ltd,2349,32837,YES,HK,price/HKG/2349.HK.csv,YES,desc/HKG/2349.txt
2349,TPE,Ritek Corporation,2349,32837,YES,TW,price/TPE/2349.TW.csv,YES,desc/TPE/2349.txt
2349,TYO,Nippon Information Development Co Ltd,2349,32837,No,,,YES,desc/TYO/2349.txt
6194,TYO,Atrae Inc,6194,32839,No,,,YES,desc/TYO/6194.txt
STBC,NASDAQ,"State Bancorp, Inc./NY",STBC,32845,YES,NASDAQ,price/NASDAQ/STBC.csv,YES,desc/NASDAQ/STBC.txt
BWPT,IDX,Eagle High Plantations Tbk PT,BWPT,32847,No,,,YES,desc/IDX/BWPT.txt
600549,SHA,"Xiamen Tungsten Co., Ltd",600549,32849,YES,SS,price/SHA/600549.SS.csv,YES,desc/SHA/600549.txt
600203,SHA,"Fujian Furi Electronics Co., Ltd.",600203,32852,YES,SS,price/SHA/600203.SS.csv,YES,desc/SHA/600203.txt
600232,SHA,"Zhejiang Golden Eagle Co., Ltd",600232,32853,No,,,YES,desc/SHA/600232.txt
600557,SHA,"Jiangsu Kanion Pharmaceutical Co., Ltd.",600557,32857,No,,,YES,desc/SHA/600557.txt
600268,SHA,"Guodian Nanjing Automation Co., Ltd.",600268,32859,YES,SS,price/SHA/600268.SS.csv,YES,desc/SHA/600268.txt
600255,SHA,"Anhui Xinke New Materials Co., Ltd.",600255,32861,YES,SS,price/SHA/600255.SS.csv,YES,desc/SHA/600255.txt
